date,open,high,low,close,volume,symbol
2023-05-24,1069.11,1069.61,1060.6,1061.79,684806396.0,VNINDEX
2023-05-23,1073.2,1073.96,1062.15,1065.85,669791099.0,VNINDEX
2023-05-22,1067.32,1070.64,1065.88,1070.64,634633394.0,VNINDEX
2023-05-19,1069.62,1070.15,1058.56,1067.07,661637199.0,VNINDEX
2023-05-18,1063.72,1073.41,1060.94,1068.31,590882500.0,VNINDEX
2023-05-17,1066.46,1069.95,1060.44,1060.44,762187700.0,VNINDEX
2023-05-16,1068.54,1069.27,1063.65,1065.91,592131699.0,VNINDEX
2023-05-15,1075.08,1076.32,1065.71,1065.71,783742292.0,VNINDEX
2023-05-12,1057.7,1066.9,1053.97,1066.9,688543798.0,VNINDEX
2023-05-11,1060.75,1063.69,1056.72,1057.12,681482895.0,VNINDEX
2023-05-10,1055.62,1058.67,1053.34,1058.26,651010589.0,VNINDEX
2023-05-09,1055.42,1058.71,1052.68,1053.77,502515296.0,VNINDEX
2023-05-08,1040.31,1053.44,1040.31,1053.44,596496596.0,VNINDEX
2023-05-05,1040.22,1043.22,1036.69,1040.31,439888399.0,VNINDEX
2023-05-04,1046.0,1048.16,1038.18,1040.61,571589992.0,VNINDEX
2023-04-28,1043.18,1049.12,1042.04,1049.12,574314687.0,VNINDEX
2023-04-27,1041.03,1044.25,1037.62,1039.63,466451198.0,VNINDEX
2023-04-26,1034.02,1040.8,1029.19,1040.8,431573300.0,VNINDEX
2023-04-25,1045.79,1045.79,1032.49,1034.85,488994205.0,VNINDEX
2023-04-24,1045.31,1047.18,1038.36,1041.36,452587200.0,VNINDEX
2023-04-21,1050.05,1050.4,1041.26,1042.91,512429096.0,VNINDEX
2023-04-20,1050.02,1051.86,1045.85,1049.25,332580000.0,VNINDEX
2023-04-19,1057.88,1058.14,1047.47,1048.98,496274699.0,VNINDEX
2023-04-18,1055.85,1057.15,1050.89,1055.02,494431200.0,VNINDEX
2023-04-17,1053.15,1054.72,1049.11,1053.81,406565600.0,VNINDEX
2023-04-14,1067.18,1068.79,1052.89,1052.89,724480200.0,VNINDEX
2023-04-13,1070.87,1070.88,1062.26,1064.3,595747688.0,VNINDEX
2023-04-12,1071.66,1072.7,1066.43,1069.45,660871916.0,VNINDEX
2023-04-11,1063.67,1070.56,1056.9,1069.46,642643084.0,VNINDEX
2023-04-10,1073.9,1075.54,1063.45,1065.35,789212128.0,VNINDEX
2023-04-07,1071.09,1072.94,1063.7,1069.71,600601088.0,VNINDEX
2023-04-06,1083.27,1084.52,1070.91,1070.91,955334562.0,VNINDEX
2023-04-05,1079.06,1080.86,1074.1,1080.86,706897680.0,VNINDEX
2023-04-04,1081.02,1082.21,1075.1,1078.45,746158000.0,VNINDEX
2023-04-03,1074.2,1079.28,1071.62,1079.28,778917800.0,VNINDEX
2023-03-31,1059.79,1067.55,1059.79,1064.64,574243800.0,VNINDEX
2023-03-30,1061.32,1066.23,1058.89,1059.44,555220667.0,VNINDEX
2023-03-29,1055.18,1056.33,1048.26,1056.33,415123604.0,VNINDEX
2023-03-28,1055.12,1059.83,1051.75,1054.29,583110300.0,VNINDEX
2023-03-27,1047.89,1053.78,1041.99,1052.25,510473100.0,VNINDEX
2023-03-24,1047.11,1052.29,1044.02,1046.79,506946000.0,VNINDEX
2023-03-23,1035.33,1045.1,1030.93,1045.1,369605000.0,VNINDEX
2023-03-22,1035.84,1042.84,1033.73,1040.54,382708900.0,VNINDEX
